img_num,prediction type,scribbles mode,scribbles bin,suffix,max_class_pix_gt,min_class_pix_gt,pix_labelled,max_class_pix_labelled,min_class_pix_labelled,pix_in_img,perc. labelled,accuracy,scribbles,prediction
1500,convpaint_l-0-2_s-1,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.6811237468202903,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1_all_00300_w3.png
1500,convpaint_l-0-2_s-1-2,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.6740161604070029,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2_all_00300_w3.png
1500,convpaint_l-0-2_s-1-2-4,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.6521173125841688,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2-4_all_00300_w3.png
1500,convpaint_l-0-2_s-1-2-4-8,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.5838470746670656,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2-4-8_all_00300_w3.png
1500,ilastik,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.5447927577435283,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_ilastik_all_00300_w3.png
1500,dino,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.9552895406254676,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_dino_all_00300_w3.png
1500,convpaint_l-0_s-1,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.871711806075116,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1_all_01500_w3.png
1500,convpaint_l-0_s-1-2,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8565314978303157,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2_all_01500_w3.png
1500,convpaint_l-0_s-1-2-4,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8436256172377675,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2-4_all_01500_w3.png
1500,convpaint_l-0_s-1-2-4-8,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8139233877001346,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2-4-8_all_01500_w3.png
