img_num,prediction type,scribbles mode,scribbles bin,suffix,max_class_pix_gt,min_class_pix_gt,pix_labelled,max_class_pix_labelled,min_class_pix_labelled,pix_in_img,perc. labelled,accuracy,scribbles,prediction
184,convpaint_l-0_s-1-2-4,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.8673843265503876,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_convpaint_l-0_s-1-2-4_all_01500_w3.png
184,convpaint_l-0_s-1-2-4-8,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.8563620397286822,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_convpaint_l-0_s-1-2-4-8_all_01500_w3.png
184,convpaint_l-0-2_s-1,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.8744145671834626,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_convpaint_l-0-2_s-1_all_01500_w3.png
184,convpaint_l-0-2_s-1-2,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.8713359980620154,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_convpaint_l-0-2_s-1-2_all_01500_w3.png
184,convpaint_l-0-2_s-1-2-4,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.864906330749354,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_convpaint_l-0-2_s-1-2-4_all_01500_w3.png
184,convpaint_l-0-2_s-1-2-4-8,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.8455719072997416,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_convpaint_l-0-2_s-1-2-4-8_all_01500_w3.png
184,ilastik,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.8493015180878553,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_ilastik_all_01500_w3.png
184,dino,all,1.5,w3,86472,32579,9363,188781,1566,198144,4.725351259689922,0.9507277535529716,/home/rschwob/scribbles_tests/food_results/run03/0184_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0184_dino_all_01500_w3.png
200,convpaint_l-0_s-1,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.3831329345703125,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1_all_00050_w3.png
200,convpaint_l-0_s-1-2,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.33209228515625,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2_all_00050_w3.png
200,convpaint_l-0_s-1-2-4,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.3464711507161458,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2-4_all_00050_w3.png
200,convpaint_l-0_s-1-2-4-8,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.3147633870442708,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2-4-8_all_00050_w3.png
200,convpaint_l-0-2_s-1,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.3554738362630208,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1_all_00050_w3.png
200,convpaint_l-0-2_s-1-2,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.299285888671875,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2_all_00050_w3.png
200,convpaint_l-0-2_s-1-2-4,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.293304443359375,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2-4_all_00050_w3.png
200,convpaint_l-0-2_s-1-2-4-8,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.2406768798828125,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2-4-8_all_00050_w3.png
200,ilastik,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.109588623046875,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_ilastik_all_00050_w3.png
200,dino,all,0.05,w3,57472,1814,483,196125,20,196608,0.24566650390625,0.76629638671875,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_dino_all_00050_w3.png
200,convpaint_l-0_s-1,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.5975240071614584,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1_all_00300_w3.png
200,convpaint_l-0_s-1-2,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.5806070963541666,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2_all_00300_w3.png
200,convpaint_l-0_s-1-2-4,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.563629150390625,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2-4_all_00300_w3.png
200,convpaint_l-0_s-1-2-4-8,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.5301767985026041,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2-4-8_all_00300_w3.png
200,convpaint_l-0-2_s-1,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.5715179443359375,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1_all_00300_w3.png
200,convpaint_l-0-2_s-1-2,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.5584004720052084,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2_all_00300_w3.png
200,convpaint_l-0-2_s-1-2-4,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.5437266031901041,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2-4_all_00300_w3.png
200,convpaint_l-0-2_s-1-2-4-8,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.4672088623046875,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2-4-8_all_00300_w3.png
200,ilastik,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.3939921061197917,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_ilastik_all_00300_w3.png
200,dino,all,0.3,w3,57472,1814,1901,194707,27,196608,0.9668986002604166,0.89154052734375,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_dino_all_00300_w3.png
200,convpaint_l-0_s-1,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7477773030598959,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1_all_01500_w3.png
200,convpaint_l-0_s-1-2,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7431386311848959,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2_all_01500_w3.png
200,convpaint_l-0_s-1-2-4,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7349192301432291,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2-4_all_01500_w3.png
200,convpaint_l-0_s-1-2-4-8,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7175496419270834,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0_s-1-2-4-8_all_01500_w3.png
200,convpaint_l-0-2_s-1,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7490285237630209,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1_all_01500_w3.png
200,convpaint_l-0-2_s-1-2,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7373911539713541,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2_all_01500_w3.png
200,convpaint_l-0-2_s-1-2-4,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7212626139322916,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2-4_all_01500_w3.png
200,convpaint_l-0-2_s-1-2-4-8,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.7086334228515625,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_convpaint_l-0-2_s-1-2-4-8_all_01500_w3.png
200,ilastik,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.6592051188151041,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_ilastik_all_01500_w3.png
200,dino,all,1.5,w3,57472,1814,10135,186473,93,196608,5.154927571614584,0.9321645100911459,/home/rschwob/scribbles_tests/food_results/run03/0200_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0200_dino_all_01500_w3.png
216,convpaint_l-0_s-1,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.6654408772786459,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1_all_00050_w3.png
216,convpaint_l-0_s-1-2,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.6619466145833334,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2_all_00050_w3.png
216,convpaint_l-0_s-1-2-4,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.6304372151692709,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2-4_all_00050_w3.png
216,convpaint_l-0_s-1-2-4-8,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.5668741861979166,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2-4-8_all_00050_w3.png
216,convpaint_l-0-2_s-1,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.6487884521484375,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1_all_00050_w3.png
216,convpaint_l-0-2_s-1-2,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.62823486328125,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2_all_00050_w3.png
216,convpaint_l-0-2_s-1-2-4,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.5647481282552084,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2-4_all_00050_w3.png
216,convpaint_l-0-2_s-1-2-4-8,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.5703633626302084,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2-4-8_all_00050_w3.png
216,ilastik,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.5575764973958334,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_ilastik_all_00050_w3.png
216,dino,all,0.05,w3,112140,6852,387,196221,27,196608,0.19683837890625,0.9117991129557291,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_dino_all_00050_w3.png
216,convpaint_l-0_s-1,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.7147165934244791,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1_all_00300_w3.png
216,convpaint_l-0_s-1-2,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6435750325520834,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2_all_00300_w3.png
216,convpaint_l-0_s-1-2-4,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6310323079427084,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2-4_all_00300_w3.png
216,convpaint_l-0_s-1-2-4-8,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6398111979166666,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2-4-8_all_00300_w3.png
216,convpaint_l-0-2_s-1,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6449991861979166,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1_all_00300_w3.png
216,convpaint_l-0-2_s-1-2,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6333821614583334,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2_all_00300_w3.png
216,convpaint_l-0-2_s-1-2-4,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6312408447265625,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2-4_all_00300_w3.png
216,convpaint_l-0-2_s-1-2-4-8,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.6525421142578125,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2-4-8_all_00300_w3.png
216,ilastik,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.5909271240234375,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_ilastik_all_00300_w3.png
216,dino,all,0.3,w3,112140,6852,1941,194667,68,196608,0.98724365234375,0.9257303873697916,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_dino_all_00300_w3.png
216,convpaint_l-0_s-1,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.8028717041015625,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1_all_01500_w3.png
216,convpaint_l-0_s-1-2,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7983652750651041,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2_all_01500_w3.png
216,convpaint_l-0_s-1-2-4,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7690531412760416,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2-4_all_01500_w3.png
216,convpaint_l-0_s-1-2-4-8,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7198994954427084,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0_s-1-2-4-8_all_01500_w3.png
216,convpaint_l-0-2_s-1,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.8003336588541666,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1_all_01500_w3.png
216,convpaint_l-0-2_s-1-2,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7781219482421875,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2_all_01500_w3.png
216,convpaint_l-0-2_s-1-2-4,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7287445068359375,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2-4_all_01500_w3.png
216,convpaint_l-0-2_s-1-2-4-8,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7063344319661459,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_convpaint_l-0-2_s-1-2-4-8_all_01500_w3.png
216,ilastik,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.7449086507161459,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_ilastik_all_01500_w3.png
216,dino,all,1.5,w3,112140,6852,10383,186225,334,196608,5.28106689453125,0.9345499674479166,/home/rschwob/scribbles_tests/food_results/run03/0216_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0216_dino_all_01500_w3.png
224,convpaint_l-0_s-1,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.448516845703125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1_all_00050_w3.png
224,convpaint_l-0_s-1-2,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.459686279296875,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2_all_00050_w3.png
224,convpaint_l-0_s-1-2-4,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.4129638671875,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2-4_all_00050_w3.png
224,convpaint_l-0_s-1-2-4-8,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.3009185791015625,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2-4-8_all_00050_w3.png
224,convpaint_l-0-2_s-1,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.4294891357421875,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1_all_00050_w3.png
224,convpaint_l-0-2_s-1-2,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.384033203125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1-2_all_00050_w3.png
224,convpaint_l-0-2_s-1-2-4,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.333282470703125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1-2-4_all_00050_w3.png
224,convpaint_l-0-2_s-1-2-4-8,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.264739990234375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1-2-4-8_all_00050_w3.png
224,ilastik,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.331817626953125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_ilastik_all_00050_w3.png
224,dino,all,0.05,w3,35644,915,216,65320,21,65536,0.32958984375,0.838714599609375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00050_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_dino_all_00050_w3.png
224,convpaint_l-0_s-1,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.4775390625,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1_all_00300_w3.png
224,convpaint_l-0_s-1-2,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.5536956787109375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2_all_00300_w3.png
224,convpaint_l-0_s-1-2-4,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.536468505859375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2-4_all_00300_w3.png
224,convpaint_l-0_s-1-2-4-8,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.504241943359375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2-4-8_all_00300_w3.png
224,convpaint_l-0-2_s-1,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.533721923828125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1_all_00300_w3.png
224,convpaint_l-0-2_s-1-2,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.5381927490234375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1-2_all_00300_w3.png
224,convpaint_l-0-2_s-1-2-4,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.5040435791015625,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1-2-4_all_00300_w3.png
224,convpaint_l-0-2_s-1-2-4-8,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.465911865234375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0-2_s-1-2-4-8_all_00300_w3.png
224,ilastik,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.454345703125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_ilastik_all_00300_w3.png
224,dino,all,0.3,w3,35644,915,693,64843,22,65536,1.05743408203125,0.8003082275390625,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_00300_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_dino_all_00300_w3.png
224,convpaint_l-0_s-1,all,1.5,w3,35644,915,3558,61978,51,65536,5.4290771484375,0.820159912109375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1_all_01500_w3.png
224,convpaint_l-0_s-1-2,all,1.5,w3,35644,915,3558,61978,51,65536,5.4290771484375,0.811126708984375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2_all_01500_w3.png
224,convpaint_l-0_s-1-2-4,all,1.5,w3,35644,915,3558,61978,51,65536,5.4290771484375,0.797637939453125,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2-4_all_01500_w3.png
224,convpaint_l-0_s-1-2-4-8,all,1.5,w3,35644,915,3558,61978,51,65536,5.4290771484375,0.7884521484375,/home/rschwob/scribbles_tests/food_results/run03/0224_scribbles_all_01500_w3.png,/home/rschwob/scribbles_tests/food_results/run03/0224_convpaint_l-0_s-1-2-4-8_all_01500_w3.png
